BindingDB MonomerID,Ligand SMILES,IC50 (nM)
50509661,CCOc1ccccc1-c1ccc(C[C@H](CC(O)=O)NC(=O)CCC(O)=O)cc1,413.0
50354044,OC(=O)[C@H](CCc1ccccc1)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,420.0
50073118,OC(=O)CN1C(=O)[C@H](CCCC11CCCC1)NC(=O)[C@@H](S)Cc1ccccc1,426.0
50354043,C[C@@H](CNC(=O)[C@H](Cc1ccc(C)cc1)N[C@@H](CCc1ccccc1)C(O)=O)C(O)=O,430.0
50287716,OC(=O)CNC(=O)[C@H]1[C@H](S)CC[C@@H]1c1ccccc1,430.0
50298111,OC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccccc1)NC(=O)CC(S)C(F)(F)F,430.0
50056261,OC(=O)[C@@H]1CCCCCCc2cccc(C[C@@H](CS)C(=O)N1)c2,445.0
153115,C[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)N1CCC[C@H]1C(O)=O)C(O)=O,450.0
50084906,OP(O)(=O)CNC(Cc1ccc-2c(Cc3ccccc-23)c1)c1nnn[nH]1,450.0
50048502,CCC[C@@H]1CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(O)=O,466.0
50287717,OC(=O)CNC(=O)[C@@H]1[C@@H](S)CC[C@H]1c1ccccc1,480.0
50403276,CN1CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(O)=O,484.0
50403281,OC(=O)CN1NCCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,486.0
50034859,CC(C)c1ccc(CC(CC(Cc2ccc(cc2)C(C)C)C(=O)NCCC(O)=O)C(O)=O)cc1,489.0
50008619,CN(CCS([O-])(=O)=O)C(=O)C(CS)Cc1ccccc1,490.0
50286717,CC(C)[C@H](S)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(=O)N1CCC[C@H]1C(O)=O,500.0
50089199,CCCCC(CC(=O)NO)S(=O)(=O)c1ccc2ccccc2c1,500.0
50452141,C[C@H](NC(=O)[C@H](Cc1ccccc1)NCC(O)=O)C(O)=O,500.0
50051792,[NH3+]CCCCC(S)C(=O)NCC(=O)N1[C@@H](CC[C@@H]1c1ccccc1)C(O)=O,500.0
50288351,OC(=O)[C@@H]1Cc2cccc3CCC(NC(=O)C4(S)Cc5ccccc5C4)C(=O)N1c23,505.0
50034860,OC(=O)C(CC(Cc1ccc(cc1)-n1cccc1)C(=O)NC1CCC(CC1)C(O)=O)Cc1ccc(cc1)-n1cccc1,515.0
50190770,CCCC(CC1(CCCC1)C(=O)N[C@H](C)c1ccccc1)C(O)=O,530.0
50285331,CN(CP(O)(O)=O)[C@@H](Cc1ccc(cc1)-c1ccccc1)c1nnn[nH]1,530.0
50039517,Cc1ccc(CSC[C@@H](NC(=O)[C@H](CS)Cc2ccccc2)C(O)=O)cc1C,541.0
50282592,CCCC(N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O)P(O)(O)=O,550.0
50042833,SCC1CCCCCCC(NC1=O)C(=O)Nc1ccccc1,551.0
50403269,OC(=O)CN1c2ccccc2CC[C@@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,560.0
50282587,CC(C)C[C@H](NC(CCc1c[nH]c2ccccc12)P(O)(O)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,560.0
50298109,OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CC(S)C(F)(F)F,580.0
50286726,OC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](S)Cc1ccccc1,583.0
50025922,CC(C)CCNC(=O)CNC(=O)C(CC(=O)NO)Cc1ccccc1,600.0
50503874,CCCCc1nc(Cl)c(CNC(=O)C(CS)Cc2cccc3ccccc23)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,631.0
50503890,CCCCC(CS)C(=O)NCc1c(Cl)nc(CCCC)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,631.0
50503909,CCCCc1nc(Cl)c(CNC(=O)C(CS)CC2CCCCC2)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,631.0
50064103,OP(O)(=O)CN[C@@H](CC#Cc1ccc(F)cc1F)C(=O)NCCCc1ccccc1,640.0
50073122,OC(=O)CN1C(=O)[C@H](CCCC11CCC1)NC(=O)[C@@H](S)Cc1ccccc1,641.0
50285324,OC(=O)CC[C@H](Cc1ccc(cc1)-c1ccccc1)NCP(O)(O)=O,643.0
50373666,O[C@@H](CN(CCN1C(=O)c2cccc3cccc(C1=O)c23)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(O)=O)C(O)=O,650.0
50286715,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@@H](S)Cc1ccccc1,654.0
50190740,CCCC(CC1(CCCC1)C(=O)NCc1nnc(C)s1)C(O)=O,700.0
50027522,CC(C)CC(NC(=O)C(Cc1ccccc1)C([O-])=O)C([O-])=O,700.0
50025911,OC(=O)CNC(=O)C(Cc1ccccc1)C(O)=O,700.0
50286722,OC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H](S)Cc1ccccc1,705.0
50064105,OC(=O)CN1c2ccccc2CC[C@H](NC(=O)[C@H](CC#Cc2ccc(F)cc2F)NCP(O)(O)=O)C1=O,730.0
50283656,CC(C)[C@H](N[C@@H](C)C(O)=O)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,735.0
50025912,ONC(=O)C(Cc1ccccc1)C(=O)NCC(=O)NCc1ccccc1,750.0
50287296,OC(=O)Cn1ccnc1NC(=O)[C@@H](CC(COc1ccccc1)C(O)=O)Cc1ccc(cc1)-c1ccccc1,763.0
50509646,OC(=O)CCC(=O)N[C@@H](CC(O)=O)Cc1ccc(cc1)-c1ccccc1C#N,792.0
50283968,OC(=O)CCNC(=O)C(Cc1ccc(cc1)-c1ccccc1)SCP(O)(O)=O,797.0
50027514,CC(C)CC(NC(=O)C(CC([O-])=O)Cc1ccccc1)C([O-])=O,800.0
50025923,CC(C)CCNC(=O)CNC(=O)C(CN(O)C=O)Cc1ccccc1,800.0
50025924,OC(=O)CNC(=O)C(CC(O)=O)Cc1ccccc1,800.0
50287101,CC(C)C(CP(O)([O-])=C(Cc1ccccc1)NC(=O)[C@H](CCCCN)NS(C)(=O)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([O-])=O,800.0
50287129,OC(=O)CC(NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,800.0
50287134,OC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,800.0
50287136,NC(=N)NCCCC(NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,800.0
50017760,OC(=O)[C@H](C[C@H](Cc1ccccc1)C(=O)Nc1ccc(cc1)C(O)=O)Cc1ccccc1,800.0
50283612,C[C@H](CS)C(=O)N1C[C@@H](C[C@H]1C(O)=O)NC(=O)C(CS)Cc1ccccc1,849.0
50025919,CC(C)CCNC(=O)CNC(=O)C(Cc1ccccc1)C(=O)NO,850.0
50064128,OP(O)(=O)CN[C@@H](CC#Cc1ccc(F)cc1F)C(=O)NCCc1ccc(Br)cc1,860.0
50403263,CC(S)(Cc1ccccc1)C(=O)N[C@H]1CCc2ccccc2N(CC(O)=O)C1=O,865.0
50190781,CCCC(CC1(CCCC1)C(=O)N[C@@H]1CCCC[C@@H]1CCC)C(O)=O,890.0
50056257,OC(=O)[C@@H]1Cc2ccccc2CCCCCCC[C@H](CS)C(=O)N1,900.0
50287147,OC(=O)CNC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,900.0
50288346,CC(C)[C@H](S)C(=O)NC1CCc2cccc3C[C@H](N(c23)C1=O)C(O)=O,940.0
50020155,CC(C(O)=O)C(=O)NC(Cc1ccccc1)C(=O)NO,945.0
50286916,COCCOCC(CC(Cc1ccccc1)C(=O)NCC(O)=O)C(O)=O,945.0
50064132,CC(C)C[C@H](NC(=O)[C@H](CC#Cc1ccccc1)NCP(O)(O)=O)C(O)=O,948.0
50035244,CC(C)C(CNO)C(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,950.0
50040410,OC(=O)CCNC(=O)C(Cc1ccc(cc1)-c1ccccc1)NCP(O)(=O)OCc1ccccc1,1000.0
50139892,C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,1000.0
50283969,OC(=O)CCNC(=O)C(CCP(O)(O)=O)Cc1ccc(cc1)-c1ccccc1,1000.0
50048503,CC(C)[C@H](N1CCCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O)C(O)=O,1000.0
50283659,C[C@H](NCP(O)(O)=O)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,1000.0
50017740,OC(=O)CCNC(=O)C(CCc1ccccc1)CC(CCc1ccccc1)C(O)=O,1000.0
50503880,CCCCc1nc(Cl)c(CNC(=O)C(CS)CC2CCCC2)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,1000.0
50017748,OCCCNC(=O)C(CC(Cc1ccccc1)C([O-])=O)Cc1ccccc1,1000.0
50017749,[O-]C(=O)CCNC(=O)C(CC(CC1CCCCC1)C([O-])=O)CC1CCCCC1,1000.0
50017753,OC(=O)C(CC(Cc1ccccc1)C(=O)Nc1ccccc1C(O)=O)Cc1ccccc1,1000.0
50190759,CCCC(CC1(CCCC1)C(=O)N[C@@H]1CCN(Cc2ccccc2)C1)C(O)=O,1060.0
50282590,CC(C)C[C@H](NC(CCCc1ccccc1)P(O)(O)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,1100.0
50403270,OC(=O)CN1c2ccccc2CCCC(NC(=O)[C@@H](S)Cc2ccccc2)C1=O,1124.0
50190779,CCCC(CC1(CCCC1)c1nnc(o1)-c1ccc(=O)n(Cc2ccccc2)c1)C(O)=O,1139.0
50040399,OC(=O)CCNC(=O)C(Cc1ccccc1)NCP(O)(O)=O,1150.0
50298110,OC(=O)C(Cc1ccccc1)NC(=O)CC(S)C(F)(F)C(F)(F)F,1150.0
50287150,CCC(C)C(NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,1200.0
50064129,OC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC#Cc1ccccc1F)NCP(O)(O)=O,1200.0
50283611,C[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1C[C@H](C[C@H]1C(O)=O)NC(=O)NC(CS)Cc1ccccc1,1240.0
50503892,CCCCc1nc(Cl)c(CNC(=O)C(CS)C(C)c2ccccc2)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,1259.0
50503904,CCCCc1nc(Cl)c(CNC(=O)CNC(=O)C(CS)Cc2ccccc2)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1,1259.0
50503879,CCCCc1nc(Cl)c(CNC(=O)C(CS)C(C)CC)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,1259.0
50085461,CC(C)C[C@H](NC(=O)C(CN(O)C=O)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,1270.0
50285323,NC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NCP(O)(O)=O,1300.0
50042837,OC(=O)[C@@H]1CSCCCCCCCCC(CS)C(=O)N1,1300.0
50064124,OC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CC#Cc1ccccc1F)NCP(O)(O)=O,1300.0
50509651,OC(=O)CCC(=O)N[C@@H](CC(O)=O)Cc1ccc(cc1)-c1ccccc1C(F)(F)F,1370.0
50287130,OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,1400.0
50403277,CCCN1CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(O)=O,1490.0
50190741,CCCC(CC1(CCCC1)C(=O)Nc1ccccn1)C(O)=O,1500.0
50190765,CCCC(CC1(CCCC1)C(=O)NCc1ccc2OCOc2c1)C(O)=O,1500.0
50509645,OC(=O)CCC(=O)N[C@@H](CC(O)=O)Cc1ccc(cc1)-c1ccc(F)cc1,1500.0
50373670,O[C@@H](CN(CC1CCCCC1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O)C(O)=O,1540.0
50084913,CC(NC(=O)[C@H](Cc1ccc2c(c1)oc1ccccc21)NCP(O)(O)=O)C(O)=O,1640.0
50089198,CCCCC(CC(=O)NO)S(=O)(=O)C1CCCCC1,1650.0
50048508,OC(=O)CN1[C@H](CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O)C1CCCC1,1653.0
50048515,CC(C)C[C@H]1CCC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(O)=O,1655.0
50190749,CCCC(CC1(CCCC1)C(=O)NC1(CO)CCCC1)C(O)=O,1710.0
50190754,CCCC(CC1(CCCC1)C(=O)Nc1ncccc1CC)C(O)=O,1710.0
50367824,CN(O)C(=O)C[C@@H](Cc1ccccc1)NC(=O)CC(O)=O,1730.0
50407278,OC(=O)CCNC(=O)[C@@H](Cc1ccc(cc1)-c1ccccc1)NCP(O)(O)=O,1800.0
50403265,C[C@H](S)C(=O)N[C@H]1CCc2ccccc2N(CC(O)=O)C1=O,1850.0
50396555,COc1cc(nn1-c1ccccc1F)C(=O)N[C@@H](CC(O)=O)c1ccccc1C,1900.0
50403278,CCCN1N(CC(O)=O)C(=O)[C@H](CCC1=O)NC(=O)[C@@H](S)Cc1ccccc1,1922.0
50509665,OC(=O)CCC(=O)N[C@@H](CC(O)=O)Cc1ccc(cc1)-c1ccc(Cl)cc1,1950.0
50503891,CCCCc1nc(Cl)c(CNC(=O)C(CS)Cc2ccc(cc2)-c2ccccc2)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,1995.0
50503898,CCCCc1nc(Cl)c(CNC(=O)C(CS)Cc2ccccc2)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1,1995.0
50285639,C[C@H](NC(=O)[C@H](CC1CCCCC1)CC(=O)NO)C(O)=O,2000.0
50027518,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NCC(O)=O)C(O)=O,2000.0
50064125,OC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC#Cc1ccc(F)cc1F)NCP(O)(O)=O,2070.0
50287139,OC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,2300.0
50084893,OC(=O)[C@H](Cc1ccc2c(c1)oc1ccccc21)NCP(O)(O)=O,2300.0
50035242,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1)C(=O)NCC(=O)NO,2300.0
50287141,OC(=O)CCNC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,2300.0
50367822,ONC(=O)[C@H](Cc1ccccc1)NC(=O)CC(O)=O,2500.0
50369525,CCCC[C@H](CC(=O)NO)S(=O)(=O)c1ccccc1,2500.0
50064113,OP(O)(=O)CN[C@@H](CC#Cc1ccc(F)cc1F)C(=O)NCCc1ccc(cc1)-c1ccccc1,2500.0
50503908,CCCCc1nc(Cl)c(CNC(=O)C(CS)C(C)C)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,2512.0
50089197,CCCCC(CC(=O)NO)S(=O)c1ccccc1,2600.0
50287131,CC(C)C(NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,3000.0
50213993,OC(=O)CCC(NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,3000.0
50190751,CCCC(CC1(CCCC1)c1nnc(Cc2ccccc2)o1)C(O)=O,3100.0
50503888,CCCCc1nc(Cl)c(CNC(=O)C(CS)CC(C)C)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1,3162.0
50367823,ONC(=O)[C@@H](Cc1ccccc1)NC(=O)CC(O)=O,3350.0
50285632,C[C@H](N(C)C(=O)[C@@H](CC(=O)NO)Cc1ccccc1)C(O)=O,3400.0
50034852,OC(=O)CCC(=O)N[C@@H](C[C@@H](Cc1ccccc1)C(O)=O)Cc1ccccc1,4000.0
50064122,CSCC[C@H](NC(=O)[C@H](CC#Cc1ccccc1F)NCP(O)(O)=O)C(O)=O,4060.0
50509657,COc1c(Cl)cccc1-c1ccc(C[C@H](CC(O)=O)NC(=O)CCC(O)=O)cc1,4182.0
50008601,[O-]S(=O)(=O)CCN(C1CC1)C(=O)C(CS)Cc1ccccc1,4200.0
50403264,OC(=O)CN1c2ccccc2CC[C@H](NC(=O)[C@@H](S)CC2CCCCC2)C1=O,4260.0
50509664,CC(=O)Nc1cccc(c1)-c1ccc(C[C@H](CC(O)=O)NC(=O)CCC(O)=O)cc1,4862.0
50064110,CC(C)C[C@H](NC(=O)[C@H](CC#Cc1ccc(F)cc1F)NCP(O)(O)=O)C(=O)N[C@@H](C)C(O)=O,5800.0
50367825,CN(O)C(=O)[C@@H](Cc1ccccc1)NC(=O)CC(O)=O,6070.0
50064123,OP(O)(=O)CN[C@@H](CC#Cc1ccc(F)cc1F)C(=O)NCCc1cccc2ccccc12,6200.0
50064104,CC(C)[C@H](NC(=O)[C@H](CC#Cc1ccccc1F)NCP(O)(O)=O)C(O)=O,6300.0
50064112,OC(=O)[C@H](CC#Cc1ccccc1F)NC(=O)[C@H](CC#Cc1ccccc1F)NCP(O)(O)=O,6300.0
50084894,COc1cccc(CCC(N[C@@H](Cc2ccc3c(c2)oc2ccccc32)C(O)=O)P(O)(O)=O)c1OC,6400.0
50064099,OP(O)(=O)CN[C@@H](CC#Cc1ccccc1F)C(=O)NCCc1ccc(cc1)-c1ccccc1,6500.0
50089194,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,6700.0
50064120,CC(C)C[C@H](NC(=O)[C@H](CC#Cc1ccc(F)cc1F)NCP(O)(O)=O)C(O)=O,6700.0
50287142,CC(C)CC(NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,7000.0
50382929,N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,7000.0
50382926,N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,7000.0
50064118,OP(O)(=O)CN[C@@H](CC#Cc1ccc(F)cc1F)C(=O)NCCc1ccc2ccccc2c1,7000.0
50503876,CCCCc1nc(Cl)c(CNC(=O)C(CS)Cc2ccccc2)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,7943.0
50064130,CC(C)C[C@H](NC(=O)[C@H](CC#Cc1ccccc1F)NCP(O)(O)=O)C(O)=O,8600.0
50064111,NCCc1c(NC(=O)[C@H](CC#Cc2ccc(F)cc2F)NCP(O)(O)=O)[nH]c2ccccc12,9700.0
50064101,NCCc1c(NC(=O)[C@H](CC#Cc2ccccc2F)NCP(O)(O)=O)[nH]c2ccccc12,10000.0
50287148,OC(=O)C(Cc1cnc[nH]1)NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,10000.0
50287144,NC(=O)CC(NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,10000.0
50287151,CC(O)[C@@H](NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,10000.0
50064097,OP(O)(=O)CN[C@@H](CC#Cc1ccc(F)cc1F)C(=O)NCCc1ccccn1,10000.0
50064121,OP(O)(=O)CN[C@@H](CC#Cc1ccccc1F)C(=O)NCCc1cccc2ccccc12,10700.0
50027513,CC(C)CC(NC(=O)C(Cc1ccccc1)NCCC([O-])=O)C([O-])=O,11000.0
50224343,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NCC(O)=O)C(O)=O,11000.0
50064127,OC(=O)[C@H](CC#Cc1ccccc1F)NCP(O)(O)=O,11000.0
50382520,C[C@H](NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,12000.0
50084907,OC(=O)[C@H](Cc1ccc2c(c1)oc1ccccc21)NC(CCc1cccc2ccccc12)P(O)(O)=O,13770.0
50287133,NC(=O)CCC(NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,15000.0
50408913,CCCC[C@@H](CC(=O)NO)S(=O)(=O)c1ccccc1,15000.0
50064131,OP(O)(=O)CN[C@@H](CC#Cc1ccc(F)cc1F)C(=O)NCCc1ccccc1,15000.0
50084904,COc1ccc(CCC(N[C@@H](Cc2ccc3c(c2)oc2ccccc32)C(O)=O)P(O)(O)=O)c(OC)c1OC,15000.0
50285636,ONC(=O)C[C@@H](Cc1ccccc1)C(=O)N1CCCC[C@H]1C(O)=O,17000.0
50027517,CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NCC(O)=O)C(O)=O,18000.0
50089196,CCCCC(CC(=O)NO)S(=O)(=O)c1ccccc1,18000.0
50084892,COc1cc(CCC(N[C@@H](Cc2ccc3c(c2)oc2ccccc32)C(O)=O)P(O)(O)=O)cc(OC)c1OC,18000.0
50373662,O[C@@H](CN(Cc1ccc-2c(Cc3ccccc-23)c1)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(O)=O)C(O)=O,19000.0
50064100,OP(O)(=O)CN[C@@H](CC#Cc1ccccc1F)C(=O)NCCc1ccccc1,19000.0
50130713,CC(CSC(C)=O)C(=O)NCc1ccccc1,20000.0
50130716,CC(CSC(C)=O)C(=O)Nc1ccccc1,20000.0
50064107,CC(C)CCNC(=O)[C@H](CC#Cc1ccc(F)cc1F)NCP(O)(O)=O,23000.0
50064115,OC(=O)[C@H](CC#Cc1ccc(F)cc1F)NCP(O)(O)=O,26000.0
50396556,Cc1ccccc1[C@H](CC(O)=O)NC(=O)c1cc(OCC2CC2)n(n1)-c1ccccc1F,27000.0
50382499,N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,30000.0
50382505,N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1Br)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,30000.0
50382503,C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCC(N)=O)C(O)=O,33000.0
50131536,NCCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CCC(N)=O)C(O)=O,35000.0
50382502,C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,39000.0
50159368,CN(NC(=O)C1C[C@@H](S)CN1S(=O)(=O)c1ccc2ccccc2c1)S(=O)(=O)c1ccc(C)cc1,39200.0
50064116,OP(O)(=O)CN[C@@H](CC#Cc1ccccc1F)C(=O)NCCc1ccc(Br)cc1,40000.0
50354039,OC(=O)CCNC(=O)[C@H](Cc1ccccc1)NCC(O)=O,44000.0
50084896,CC(N[C@@H](Cc1ccc2c(c1)oc1ccccc21)C(O)=O)P(O)(O)=O,47000.0
50084891,OC(=O)[C@H](Cc1ccc2c(c1)oc1ccccc21)NC(CCc1cccc2cccnc12)P(O)(O)=O,48000.0
50382504,N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1F)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,48000.0
50366431,C[C@H](O)[C@@H](NC(=O)C(Cc1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,50000.0
50131537,NCCCC[C@H](NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,50000.0
50104501,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,50000.0
50382925,N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,51000.0
50064119,OP(O)(=O)CN[C@@H](CC#Cc1ccccc1F)C(=O)NCc1ccccc1,55000.0
50285637,CSCC[C@@H](NC(=O)[C@@H](CC(=O)NO)Cc1ccccc1)C(O)=O,61000.0
50382509,N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,70000.0
50382514,N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,70000.0
50382516,N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,70000.0
50159363,COC(=O)c1ccccc1NC(=O)CN(C)C(=O)C1C[C@@H](S)CN1S(=O)(=O)c1ccc2ccccc2c1,81900.0
50131500,N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,90000.0
50085453,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)N(O)C=O)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,93000.0
50285630,ONC(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(O)=O,104000.0
50382923,N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(O)=O,130000.0
